stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.48,0.95,0,7.92
3dpf,2.52,0,0,11.29,0.7,0,0
5dpf,0,0.44,0.31,7.75,0,0,1.08
10dpf,8.71,0,0,40.42,0.96,0.94,3
