stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
3dpf,110.05,0.84,0.41,0,0
5dpf,0.5,0.66,2,0.84,0.41
10dpf,8.75,0.4,0.52,0,0
