stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.4,0,0,0,0,0
3dpf,15.76,0,0,0,0.74,0
5dpf,2.62,0,0.35,0.29,0.86,0.32
10dpf,17.69,0.49,0,0,1.18,0
