stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.87,0,0,0
3dpf,4.67,1.77,0.99,0
5dpf,0.76,0.88,0,1.94
10dpf,1.44,0,0,0.42
