stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.99,0,0,2.36
3dpf,0.76,1.76,0.87,1.29
5dpf,0,1.03,0,6.21
10dpf,0.84,0.44,0.46,1.18
