stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1810.23,33.04,0,0,294.24,57.33,0,0,460.9,420.4
12hpf,4507.14,76.24,1.97,50.36,961.03,149.04,13.05,91.66,1129.33,1040.91
14hpf,2624.02,19.9,46.16,96.97,382.91,237.83,27.01,17.22,340.96,333.95
16hpf,3005.86,78.29,163.73,117.96,744.03,355.65,72.33,45.76,705.28,749.39
19hpf,3500.12,12.68,42.25,43.53,288.27,146.44,50.42,20.99,150.06,276.21
24hpf,3225.82,20.94,79.5,54.65,577.77,294.66,67.33,3.1,290.89,204.79
2dpf,1224.03,12.49,35.74,77.95,377.8,628.06,60.3,5.41,184.27,131.1
3dpf,1996.48,12.18,16.46,22.05,23.61,379.13,14.85,0,38.28,40.4
5dpf,199.63,7.47,38.64,43.03,39.86,464.75,30.35,7.21,93.97,146.79
10dpf,381.47,14.57,36.08,24.47,14.18,184.83,13.5,0.92,23.86,20.11
