stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0.9,0,0,0,0,0
2dpf,5.67,1,0,0,0.72,0.53,0.72,6.26
3dpf,29.24,0,0,0.88,3.55,0,0.36,1.03
5dpf,29.63,1.11,0,0,2.3,0.58,0.82,15.29
10dpf,84.75,1.57,0,0.45,1.66,0.99,1.47,1.1
