stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.17,0,0,14.59,0,1.41,0.71,0
3dpf,3.32,0,0.52,53.26,0,1.09,0.52,0
5dpf,3.57,0,2.35,496.66,1,4.62,0,6.32
10dpf,3.61,1.45,1.64,250.9,0.61,0.78,1.62,2.66
