stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,9.12,0,0,0,0,0,0,57.79
12hpf,0,1.76,0,0,4.51,1.89,0,17.19,0,10.49
14hpf,4.55,0,0,2.48,0,0,0,0,2.38,45.34
16hpf,1.69,0,1.76,1.62,3.82,0,0,5.11,55.18,31.09
19hpf,3.82,0,0,0,2.66,0,0,0,1.65,41.92
24hpf,0.87,0.99,4.25,15.43,1.81,0,1.8,0,18.62,26.45
2dpf,67.74,0.82,12.39,38.99,23.15,68.77,9.93,6.27,26.7,167.42
3dpf,156.79,3.77,9.04,12.49,13.17,95,2.09,0,5.99,64.59
5dpf,47.46,3.08,23.96,56.93,13.51,109.48,18.85,11.03,28.36,259.35
10dpf,145.16,1.85,50.86,40.44,6.76,97.26,7.21,0,16.45,40.69
