stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,8.53,1.33,1.02,0,0,0.6,0,23.61
3dpf,1.44,0.89,0,0,1.04,1.92,0,4.2
5dpf,1.37,0.68,3.39,0,0.51,0.8,0.33,36.32
10dpf,1.86,0,0.49,0.43,0.64,1.33,0,5.63
