stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.23,4.28,5.56,0.59,2.56
3dpf,1.14,0,1.27,0.31,0
5dpf,0,0,0,0,1.4
10dpf,2.77,0,0.85,0.58,0
