stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,3.7,0,0,0.58,0.55,0,0,0,2.15
3dpf,2.07,0,0,0,1.28,0,0,0,0.67
5dpf,0.79,0.75,1.81,0,2.08,2.02,0.6,0.29,0
10dpf,5.97,0,0,0,0,0,0,0,1.02
