stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
16hpf,0,0,12.53,0,0,0,0,0
19hpf,0,0,42.23,0,0,0,0,0
24hpf,0,0,78.14,7.78,0,0,0,0
2dpf,12.45,0,10.91,0.79,0.61,2.7,1.85,2.55
3dpf,0.98,0.48,5.97,0.48,0.41,0.58,0,0
5dpf,2.64,8.55,91.22,13.05,1.59,0.76,1.77,5.6
10dpf,2.35,6.68,35.69,7.09,0,0.94,1.16,2.33
