stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,1.84,0,0,0,0
19hpf,0,0,0,1.7,0,0,0,0
24hpf,0,0,0,0.93,0,0,0,0
2dpf,1.72,0,0,5.15,0.58,0,0.62,45.9
3dpf,2.26,0,0,0,0.4,0.34,0,8.47
5dpf,1.85,0.35,1,0,2.54,0,0.31,45.62
10dpf,11.67,2.06,0.37,0,1.36,0,0,5.65
