stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,2.49,0,0,0,0
2dpf,0.71,0,10.4,2.84,0.6,0,0
3dpf,0,0,8.86,0,0,0,0.57
5dpf,0.9,0.72,71.08,0,2.67,0.36,0.42
10dpf,0.51,0,37.44,0,0.4,1.27,0
