stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,22.96,0,0,0,0,0,0
2dpf,1.26,0,1.81,0.52,0,0,0.97,1.38
3dpf,6.39,0,1.31,0.44,0.36,0,0,10.03
5dpf,3.35,1.98,0,0,1.55,0.87,0.4,32.6
10dpf,5.14,1.41,0,0,0,0,0,8.34
