stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,23.1,0,0,0,0,0,0
12hpf,15.43,0,0,0,0,1.89,0
14hpf,9.22,0,5.24,0,0,0,0
16hpf,22.27,0,4.45,0,0,0,0
19hpf,32.5,0,3.3,0,0,0,0
24hpf,3.53,0,0,0,0,0,0
2dpf,90.08,0,5.32,0.57,2.52,0,0.57
3dpf,16.99,0,0.99,0,4.69,0,0
5dpf,28.74,0.43,1.26,0,2.69,0,2.7
10dpf,17.18,0,2.23,0,0.49,0,0
