stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,26676.63,470.94,104.1,0,4927.05,321.64,0,845.03,11290.23,9428.97
12hpf,23641.98,646.95,148.18,791.5,6545.59,1114.75,50.47,1288.92,11040.3,7155.43
14hpf,19919.13,309.62,1032.43,1359.1,4409,1877.4,365.83,442.87,9225.81,7369.78
16hpf,17535.24,735.91,1550.06,1202.49,6295.36,2387.28,601.49,783.2,8856.07,8244.24
19hpf,30264.74,273.4,705.98,927.05,3911.07,1671.16,922.04,335.23,3776.8,8191.35
24hpf,29040.8,572.41,5826.98,1540.25,7954.67,3483.83,1487.55,201.84,12627.7,5377.98
2dpf,10199.84,284.25,806.7,1089.84,4796.29,8038.48,1140.81,189.35,3192.01,2576.99
3dpf,12778.85,569.83,590.68,468.34,522.75,8147.19,309.92,2.11,965.54,1398.69
5dpf,2968.06,520.77,1937.06,1660.85,904.81,12266.85,701.76,740.27,2894.74,7187.41
10dpf,8726.64,1513.68,2597.58,2013.46,795.68,14871.37,688.91,30.94,3156.29,1978.64
