stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.75,1.13,1.69,0.58,0
3dpf,0.48,0,0,0,0
5dpf,1.14,0,1.17,0.77,0.73
10dpf,0,0,1.3,0,0.43
