stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,1.7,0
24hpf,0,0,0,0.98,0
2dpf,2.04,0,3.21,0.73,8.71
3dpf,1.2,0,0,0,1.34
5dpf,0,0.79,1.12,0.37,4.09
10dpf,0,0.86,0.41,0,0.64
