stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.3,0,0,0,0,1.9,0,1.52
3dpf,16.81,0,0.9,0,0.88,0,0,1.21
5dpf,0.35,0.65,6.23,1.73,1.18,1.3,0,3.76
10dpf,14.03,0,4.33,0,0,0,2.89,0
