stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,41.67
14hpf,0,0,0,0,0,0,0,71.54
16hpf,0,0,0,0,0,0,0,3.69
19hpf,0,0,0,0,0,0,0,35.07
24hpf,0,0,0,0,0,0,0,0.83
2dpf,10.9,1.38,0,1.65,2.08,0.61,1.02,104.4
3dpf,5.06,0,0,0,1.09,0,0,28.72
5dpf,0.88,0.66,1.85,0,5.62,0,1.65,197.75
10dpf,5.94,0.4,1.82,0,1.78,0,0,89.75
