stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,2.39,0,0,0,0,0
24hpf,0,0,0,0,0.91,0,0,0
2dpf,11.51,2.83,1.76,4.46,4.66,1.51,1.88,3.77
3dpf,11.41,0,0.3,0.3,0.85,0,0,0.29
5dpf,7.74,0.73,3.03,0,3.71,0,0,2.21
10dpf,5.65,0,0.62,0,0,0,0,0
