stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.47,0,0,1.35,0,0,0
3dpf,1.44,0,1.09,25.23,0,0,0.34
5dpf,1.3,1.44,5.42,20.19,0.46,0,0
10dpf,2.65,0,19.89,7.81,0.97,0.94,0.6
