stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,33.45,0,0,0,0,0,0,0,0,3959.35
12hpf,458.1,18.98,7.2,0,45.81,0,0,15.73,46.08,1171.57
14hpf,2.79,0,0,2.48,3.11,0,0,0,0,10672.79
16hpf,232.54,9.96,0,0,46.38,12.12,24.81,11.01,30.37,1649.59
19hpf,21.82,0,0,1.72,3.66,1.56,0,0,0,15566.29
24hpf,230.83,0,13.02,13.36,18.05,6.09,6.88,0,70.28,3115.24
2dpf,281.77,0,19.1,59.13,43.51,101.51,24.23,3.39,31.89,18882.95
3dpf,159.64,175.41,7.41,11.28,3.72,158.17,2.11,0,6.55,3168.35
5dpf,95.66,177.34,66.6,76.72,22.4,454.7,25.46,4.74,34.08,22538.25
10dpf,233.78,212.83,20.04,41.01,16.74,329.18,5.23,0,22.55,5963.06
