stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.84,0,0,0,0,13.51,3.27
3dpf,3.62,1.01,0,0,0,18.06,1.09
5dpf,7.12,0,0.79,1.7,0.36,53.87,5.96
10dpf,29.01,1.92,0,0,0,6.74,0.95
