stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.92,0
2dpf,0,0,0,1,0.73,0.63
3dpf,3.28,0,0,0.67,0.61,0
5dpf,0,0.64,0.82,0.52,1.56,2.94
10dpf,1.47,0.4,0,0,2.14,0
