stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
10hpf,9.16,0,0,0,0,0
12hpf,22.65,0,0,0,0,0
14hpf,312.76,7.56,2.76,2.65,0,19.67
16hpf,9.56,0,0,0,0,0
19hpf,11.84,0,0,0,0,0
2dpf,0,0,0,0,1.09,0
3dpf,0.88,0.7,0,0,0.3,0
5dpf,1.08,0.92,0.96,0,0.36,0
10dpf,0,6.22,0,0,0,0
