stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.19,0,9.85,0,8.75,8.39,0,0,9.43,19.96
12hpf,1.79,0,13.49,0,2.01,4.08,0,0,1.81,2.06
14hpf,7.95,0,5.13,0,2.28,0,0,0,2.34,0
16hpf,22.13,0,0,1.64,4.1,0,0,0,7.23,0
19hpf,17.24,0,0,0,1.51,0,0,0,3.29,3.58
24hpf,27.33,0,0.92,1.72,6.66,2.75,1.69,0,6,1.82
2dpf,110,0,8.92,10.09,26.94,66.53,7.11,0,24.54,10.29
3dpf,421.87,2.06,1.31,4.89,8.16,112.23,1.83,0,11.07,8.36
5dpf,36.87,4.07,10.71,14.45,10.7,162.51,10.7,2.97,25.61,46.96
10dpf,182.95,4.51,6.5,11.06,8.13,85,3.78,0.38,15.15,17.21
