stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.86,0,2.42,3.48,0.78,0,4.8
3dpf,4.61,0,0,3.32,0,0.54,1.79
5dpf,0.67,0.51,0,2.52,0.94,0.95,8.28
10dpf,5.55,1.87,0,2.75,1.23,0,0.9
