stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.88,0,0,2.27,0.76,1.57,0
3dpf,9.65,0,0.38,4.87,0,0.74,0
5dpf,5.08,0.31,0,8.18,1.57,8.88,0.38
10dpf,3.58,0,1.59,6.98,0,3.18,0
