stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,30.42,0,0,0,14.13,8.79,0
12hpf,7.77,1.81,0,1.92,2.04,7.84,3.93
16hpf,1.7,0,0,0,0,0,0
24hpf,0.84,0,0.95,0,0,0,0
2dpf,0,0,0,0,0,0,0.69
3dpf,12.02,0,0,0,0,0,0
5dpf,0.76,0,0,0,0,0,0
10dpf,1.95,0,0,0,0,0,0
