stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.61,0,3.22,1.47,1.39,0.7,1.26
3dpf,14.07,0.89,0,4.3,0,0,0.46
5dpf,3.52,1.13,0.63,6.98,0.5,1.36,5.21
10dpf,2.83,0.4,0,1.5,0,0.72,0
