stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,2.45,0,0,0,0,2.35
16hpf,0,1.65,0,0,0,0,0,1.84
19hpf,0,1.97,0,0,0,0,0,0
2dpf,10.32,0.68,0,1.4,0.69,1.61,0,3.1
3dpf,8.07,0.34,0,0.48,1.32,0.29,0.49,1.41
5dpf,2.95,0,0,1.65,1.29,2.9,0,0.81
10dpf,14.81,1.33,0,0,0,0.44,0,3.37
