stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,7.94,0,0,0,0,0,0
16hpf,0,1.65,0,0,0,0,0,0
24hpf,0,0.94,0,0,0,0,0,0
3dpf,1.36,0.43,0,0.48,1.07,0,0,0
5dpf,0.33,2.31,0,32.56,21.11,2.39,0.41,1.59
10dpf,19.83,5.29,0.45,36.04,11.39,1.07,0,1.56
