stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,2.3,0,0,0,0,0
24hpf,0.94,0,0.94,0,2.91,0
2dpf,5.53,0.48,0,2.13,0,0
3dpf,4.74,0,0,1.57,0.43,0
5dpf,1.16,0,0,1.32,0,0.32
10dpf,1.37,0.38,0,2.93,0,0
