stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.8,0,0,0,0,0,0,0,21.61,18.85
12hpf,2.38,22.81,6.87,32.56,39.34,2.16,0,16.08,71.3,30.84
14hpf,15.34,0,13.06,46.28,21.88,9.94,0,0,79.76,24.04
16hpf,43.55,16.63,67.07,158.86,90.7,6.34,4.64,0,76.02,59.35
19hpf,33.65,0,8.19,32.35,19.92,6.61,0,2.41,7.44,13.96
24hpf,22,5.51,45.85,25.59,23.68,9.76,4.02,0.86,14.87,30.45
2dpf,233.61,6.39,65.99,49.08,127.19,317.11,44.93,6.15,86.29,134.32
3dpf,190.55,4.87,13.98,8.61,21.05,241.04,3.27,0.8,16.5,45.3
5dpf,109.82,18.07,115.95,58.76,39.61,369.28,21.71,6.7,64.9,314.09
10dpf,207.44,28.39,112.93,40.36,23.36,226.97,7.03,0,26.03,65.31
