stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.08,0,0,1.04
3dpf,1.62,0,0.53,0,0
5dpf,0,0,0.81,0.83,0
10dpf,1.14,0,0,0,0
