stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,1.78
2dpf,2.79,3.81,0.97,2.11,0.59,0
3dpf,8.52,0.76,0.78,2.56,0,0
5dpf,2.09,3.44,1.63,4.87,0.29,1.35
10dpf,2.87,0.74,0.92,0.45,0,0
