stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,9.73,0,0,0
16hpf,0,1.77,0,0,0,0,0,0
2dpf,0.58,0,0,0,5.73,6.93,2.16,1.41
3dpf,0,0,0.93,0,0,0,0,1.01
5dpf,0,0,4.13,0.3,0,1.43,0,9.37
10dpf,0.74,0,0.44,0,0,0,0,4
