stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,2.49,0,0,0,0,0,0,0
2dpf,11.8,0,0,2.24,4.36,7.37,0,4.81,3.53
3dpf,10.83,0.29,0,0,0,2.47,0,0,2.25
5dpf,5.63,0.84,1.06,3.93,1.63,16.76,0.4,2.86,10.2
10dpf,11.95,1.55,0,1.94,0,5.72,0,0.4,0
