stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.71
19hpf,0,0,0,0,0,0,1.54
24hpf,0,0.85,0,0,0,0,1.34
2dpf,8.28,0,0,6.86,7.2,2.21,35.16
3dpf,4.75,0.79,0.69,2.09,65.15,0.52,9.47
5dpf,9.5,2.08,0,2.74,70.06,3.82,53.23
10dpf,4.31,0,0,1.26,28,0,3.94
