stage,central_nervous_system,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,8.48
12hpf,0,0,0,0,0,1.78
14hpf,0,0,0,0,0,28.57
19hpf,0,0,0,0,0,28.03
24hpf,0,0,0,0,0,14.09
2dpf,0,0,0,0.52,0,94.42
3dpf,5.13,0,1.2,0,0,0
5dpf,0.88,0.34,1.47,0,0,4.09
10dpf,6.13,0,0,0,1.4,0
