stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,23.18,0,0,0,0,0,0,38.89
14hpf,0,0,0,15.19,5.1,0,0,0,20.41
16hpf,3.66,0,0,37.55,1.64,0,0,5.63,14.61
19hpf,0,0,0,67.23,0,0,0,0,0
24hpf,3.59,1.18,1.9,216.71,3.2,0,0,45.65,0.82
2dpf,34.39,0,0,241.88,90.67,252.43,2.02,115.69,1.18
3dpf,113.42,3.06,0,102.15,10.39,397.62,0.3,21.9,3.85
5dpf,71.9,1.75,9.63,259.09,32.95,380.95,0,84.55,46.94
10dpf,161.44,4.89,4.6,163.81,24.92,467.47,3.16,60.78,17.66
