stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,2.03,0,0,0,0,0
2dpf,1.75,0,14.92,0,1.21,0,0,0
3dpf,1.58,0,11.44,0,0,0,0,0
5dpf,2.99,1.96,105.11,2.77,3.99,0.72,0.41,2.59
10dpf,3.37,0,73.53,0.71,1.28,0,0,0
