stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.83,0,2.21,1.6,0,0
3dpf,19.67,0,0,3.35,0.42,0
5dpf,2.89,0,0.32,3.51,0,2.27
10dpf,21.5,0.93,0.75,1.86,0,0
