stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.85,0,0,0,0,0,0,71.51
3dpf,3.36,0,0.34,0.8,0.9,0,0,66.05
5dpf,11.77,1.67,1.17,0,10.03,0,1.81,413.67
10dpf,30.9,0.38,0,0,10.76,0.56,1.31,332.21
