stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.63,0,0,0,0,0
3dpf,6.73,0.49,0,1.5,0,0
5dpf,0,0.35,0.36,0,0.66,2.03
10dpf,1.21,0.44,0,1.29,0,0
