stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.51,0,1.29,0.54,1.89,1.28,0,0,0
3dpf,19.28,0.93,0.3,0,1.56,9.6,0,2.04,0.81
5dpf,0.81,0,2.17,0.59,0,6.1,1.09,0.38,2.63
10dpf,5.9,0,3.05,1.16,0,5.77,0,2.41,0.63
