stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.89,0,0
3dpf,1.78,0,0,0,1.85,0,2.11
5dpf,0.54,1.3,0.56,0,0.85,0.33,1.49
10dpf,1.52,0,1.38,0.44,3.32,0.61,0
