stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.84,0,3.36,0,5.3
3dpf,3.36,0,4.31,0,26.22,270.39,0,0
5dpf,4.25,0,0.86,0.37,29.21,652.23,8.74,11.28
10dpf,0,1.23,0,0.42,20,5.37,0,0
