stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,3.6,0,0,0,0,0,0,0
16hpf,3.53,0,0,0,0,0,0,0
24hpf,36.48,0,0,0,0,0,1.38,1.01
2dpf,155.33,0,0.89,9.45,2.6,5.51,3.3,1.56
3dpf,160.69,0,0,5.21,0,0.67,0.54,0.48
5dpf,54.12,0,0.81,2.33,0,4.21,1.11,2.73
10dpf,22.51,0.59,0,2.81,0,0.68,0,0
