stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.5,0,0
3dpf,0.72,0,0.46,0,0.44
5dpf,0.48,0.68,1.91,0.35,2.86
10dpf,0.55,0,0,0,0.6
