stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.04,0.65,0,3.62,1.4,0,1.15
3dpf,6.95,0,0,0,0,0,0.67
5dpf,5.13,0,0.68,6.27,1.83,0.39,5.66
10dpf,6.43,0,0,4.01,1.32,0,0
