stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,33681.26,591.33,72.14,0,6302.31,457.33,0,1366.09,13677.76,12438.81
12hpf,36156.7,1016.7,116.88,1086.45,9736.35,1618.97,115.04,2393.52,17737.9,11704.97
14hpf,27295.75,466.47,1036.09,1776.58,5829.75,2695.11,480.74,697.08,10763.63,10137.21
16hpf,26110.63,1308.78,2175.44,2351.64,9212.06,3650.3,948.48,1429.95,13063.07,13602.16
19hpf,29424.11,252.77,881.44,1290.56,4276.3,1757.32,1071.6,449.02,3754.62,9797.44
24hpf,31995.72,630.07,6173.96,2402.57,8799.43,3896.65,1931.94,256.42,14438.79,8028.34
2dpf,10010.73,304.45,1014.41,1319.19,3977.73,6632.76,1466.43,208.65,2971.69,2943.66
3dpf,21437.78,769.39,836.6,1034.17,574.06,8546.81,285.18,3.41,867.57,1746.32
5dpf,3832.78,574.28,2685.3,2968.39,825.89,11322.82,876.84,747.53,2728.63,9683.78
10dpf,9662.29,1151.23,2254.25,2416.91,561.75,8853.51,417.88,23.79,1766.43,2090.32
