stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.96,0,0,0,1.31,0.58,0
3dpf,3.65,0,0.68,0.4,3.47,0.65,0
5dpf,1,0.86,0,0,4.35,0,0.32
10dpf,6.89,0,1.7,0.97,4.09,1.5,0.39
