stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,7.88
2dpf,2.42,0,0,26.97,0,2.32,0,0.52
3dpf,11.53,0,0,57.09,1.25,0.71,0,0
5dpf,12.65,5.49,0.83,538.75,3.12,8.23,4.28,3.55
10dpf,6.08,0,0,259,0,5.31,1.27,0
