stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,2.49
14hpf,0,0,0,6.54,0,0,3.25,0
16hpf,0,0,0,16.94,0,0,2.4,0
19hpf,5.03,0,0,8.95,1.56,0,0,1.83
24hpf,2.77,0,0,0,0,0,1.35,0
2dpf,4.22,2.27,0,3.39,1.37,5.77,1.6,0
3dpf,47.04,6.49,0.29,4.51,4.05,14.19,0,0
5dpf,8.33,0.36,0,9.24,3.7,23.18,0.5,1.11
10dpf,23.81,1.02,0,7.11,2.02,9.99,0.41,5.33
