stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.01,0,1.62,0,7.96,0,0,0.74
3dpf,59.86,0,0,0.99,13.94,0,0,0
5dpf,0.65,0.66,0.37,0.99,8.73,1.43,0.68,1.08
10dpf,37.57,0,0,0,8.14,1.44,0.63,0
