stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,11.75,0,0.56,2.47,1.71,7.13,0,4.08
3dpf,15.86,0,0.83,0,1.16,4.57,0,0
5dpf,2.9,0.35,0.61,4.26,0,8.51,0.49,2.07
10dpf,12.01,0,0.41,0.55,0,0.96,0.58,0.51
