stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,1.81,0,0,0,0,0
24hpf,0.92,0,0,0,0,0,0,0
2dpf,2.27,0,2.04,0,5.49,0,0.68,0
3dpf,85.03,0,2.08,0,3.92,0,0,0
5dpf,16.15,0.62,22.55,0.76,10.43,0,0.49,4.52
10dpf,72.01,0,2.58,0,1.7,0.37,0,1.49
