stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,105.68,0,2.21,0,0.71,1.23,0,0,0
3dpf,919.24,10.48,0,0.59,0,6.93,0.85,0,0.39
5dpf,0.85,0.32,1.08,0,0,5.73,2.21,0.79,1.13
10dpf,80.65,0,0,0,0,1.2,0,0,0
