stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1457.2,19.17,0,0,358.7,24.89,0,104.2,504.95,471.94
12hpf,233.61,40.59,0,11.97,129.26,12.24,0,15.82,71.03,108.97
14hpf,154.03,23.9,31.83,50.74,51.87,48.2,2.3,5.72,83.95,74.18
16hpf,96.18,6.19,25.23,16.11,63.98,25.15,0,5.59,44.85,39.36
19hpf,250.34,2.04,0,25.42,33.64,6.7,5.82,1.57,6.32,45.3
24hpf,196.44,2.88,8.16,12.38,33.06,11.08,3.47,2.46,23.45,25.15
2dpf,673.59,8.52,32.13,104.17,245.11,457.05,43.14,10.2,130.41,210.71
3dpf,2702.44,17.43,14.21,40.12,57.52,567.51,17.1,0,34.29,73.56
5dpf,94.84,4.99,23.56,31.78,20.73,214.08,20.95,2.38,33.19,70.63
10dpf,673.77,9.31,30.6,20.12,12.88,140.68,12.42,1.49,12.71,18.69
