stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.95,0,0,0,0,0,0,0
2dpf,0,0,0,0.88,1.31,1,0,0
3dpf,67.43,0,0,0,16.78,0.46,0.37,0
5dpf,0.41,0.38,2.02,0,8.57,0.49,0.41,0.61
10dpf,41.81,0.96,1.57,0,8.09,0.46,0,0.52
